0,2021-12-04 08:20:15.039307,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:17.560411,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.63,+53.6322"
0,2021-12-04 08:20:17.562406,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:20.055278,MOTOR_Y moved 130 mm,232.8,"-0054.30,-54.3011"
0,2021-12-04 08:20:20.055278,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:22.587063,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.07,+54.0671"
0,2021-12-04 08:20:22.597261,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:25.102624,MOTOR_Y moved 130 mm,232.8,"-0054.27,-54.2716"
0,2021-12-04 08:20:25.104732,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:27.658532,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.98,+54.9780"
0,2021-12-04 08:20:27.660609,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:30.211094,MOTOR_Y moved 130 mm,232.8,"-0055.29,-55.2921"
0,2021-12-04 08:20:30.213097,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:32.728608,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.44,+53.4405"
0,2021-12-04 08:20:32.728608,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:35.268848,MOTOR_Y moved 130 mm,232.8,"-0054.82,-54.8242"
0,2021-12-04 08:20:35.270927,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:37.835506,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.69,+54.6887"
0,2021-12-04 08:20:37.835506,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:40.346183,MOTOR_Y moved 130 mm,232.8,"-0054.76,-54.7556"
0,2021-12-04 08:20:40.347993,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:42.941134,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.41,+53.4137"
0,2021-12-04 08:20:42.941134,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:45.454009,MOTOR_Y moved 130 mm,232.8,"-0054.25,-54.2507"
0,2021-12-04 08:20:45.454009,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:47.987521,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.19,+54.1886"
0,2021-12-04 08:20:47.987521,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:50.503977,MOTOR_Y moved 130 mm,232.8,"-0054.18,-54.1836"
0,2021-12-04 08:20:50.503977,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:53.042785,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.12,+54.1195"
0,2021-12-04 08:20:53.042785,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:55.543195,MOTOR_Y moved 130 mm,232.8,"-0054.26,-54.2578"
0,2021-12-04 08:20:55.543195,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:20:58.070547,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.03,+54.0345"
0,2021-12-04 08:20:58.071702,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:00.577226,MOTOR_Y moved 130 mm,232.8,"-0054.19,-54.1867"
0,2021-12-04 08:21:00.577226,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:03.096603,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.82,+53.8161"
0,2021-12-04 08:21:03.096603,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:05.596670,MOTOR_Y moved 130 mm,232.8,"-0053.87,-53.8679"
0,2021-12-04 08:21:05.596670,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:08.128141,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.61,+54.6082"
0,2021-12-04 08:21:08.129715,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:10.632777,MOTOR_Y moved 130 mm,232.8,"-0053.78,-53.7769"
0,2021-12-04 08:21:10.636404,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:13.141782,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.53,+53.5321"
0,2021-12-04 08:21:13.143776,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:15.640148,MOTOR_Y moved 130 mm,232.8,"-0054.52,-54.5213"
0,2021-12-04 08:21:15.642101,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:18.149763,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.81,+53.8101"
0,2021-12-04 08:21:18.154817,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:20.643107,MOTOR_Y moved 130 mm,232.8,"-0053.79,-53.7908"
0,2021-12-04 08:21:20.643107,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:23.189339,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.50,+53.5011"
0,2021-12-04 08:21:23.189339,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:25.821595,MOTOR_Y moved 130 mm,232.8,"-0054.02,-54.0151"
0,2021-12-04 08:21:25.822594,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:28.326001,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.59,+53.5854"
0,2021-12-04 08:21:28.326999,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:30.814357,MOTOR_Y moved 130 mm,232.8,"-0054.24,-54.2366"
0,2021-12-04 08:21:30.816353,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:33.511113,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.93,+54.9260"
0,2021-12-04 08:21:33.511113,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:36.048971,MOTOR_Y moved 130 mm,232.8,"-0053.93,-53.9274"
0,2021-12-04 08:21:36.048971,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:38.616093,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.64,+53.6387"
0,2021-12-04 08:21:38.616093,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:41.176180,MOTOR_Y moved 130 mm,232.8,"-0055.87,-55.8652"
0,2021-12-04 08:21:41.176180,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:43.693967,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.68,+53.6818"
0,2021-12-04 08:21:43.697800,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:46.199556,MOTOR_Y moved 130 mm,232.8,"-0053.95,-53.9452"
0,2021-12-04 08:21:46.201510,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:48.712844,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.12,+54.1240"
0,2021-12-04 08:21:48.713801,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:51.217214,MOTOR_Y moved 130 mm,232.8,"-0054.95,-54.9536"
0,2021-12-04 08:21:51.217214,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:53.735735,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.84,+53.8357"
0,2021-12-04 08:21:53.737694,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:56.235582,MOTOR_Y moved 130 mm,232.8,"-0054.55,-54.5489"
0,2021-12-04 08:21:56.238588,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:21:58.751806,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.09,+54.0903"
0,2021-12-04 08:21:58.756799,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:01.260720,MOTOR_Y moved 130 mm,232.8,"-0054.47,-54.4665"
0,2021-12-04 08:22:01.260720,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:03.779981,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.28,+54.2816"
0,2021-12-04 08:22:03.779981,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:06.287637,MOTOR_Y moved 130 mm,232.8,"-0054.74,-54.7421"
0,2021-12-04 08:22:06.289709,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:08.804203,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.17,+54.1692"
0,2021-12-04 08:22:08.804203,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:11.326930,MOTOR_Y moved 130 mm,232.8,"-0054.43,-54.4252"
0,2021-12-04 08:22:11.329075,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:13.878658,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.61,+53.6053"
0,2021-12-04 08:22:13.878658,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:16.408790,MOTOR_Y moved 130 mm,232.8,"-0054.74,-54.7385"
0,2021-12-04 08:22:16.408790,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:18.950417,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.26,+54.2615"
0,2021-12-04 08:22:18.950417,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:21.511628,MOTOR_Y moved 130 mm,232.8,"-0055.56,-55.5626"
0,2021-12-04 08:22:21.513783,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:24.047254,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.01,+54.0063"
0,2021-12-04 08:22:24.047254,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:26.557383,MOTOR_Y moved 130 mm,232.8,"-0054.38,-54.3754"
0,2021-12-04 08:22:26.560456,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:29.112489,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.17,+54.1668"
0,2021-12-04 08:22:29.114574,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:31.660935,MOTOR_Y moved 130 mm,232.8,"-0055.18,-55.1809"
0,2021-12-04 08:22:31.663024,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:34.199792,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.65,+54.6548"
0,2021-12-04 08:22:34.199792,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:36.742704,MOTOR_Y moved 130 mm,232.8,"-0055.09,-55.0853"
0,2021-12-04 08:22:36.742704,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:39.317337,MOTOR_Y moved -130 mm,102.80000000000001,"+0055.44,+55.4365"
0,2021-12-04 08:22:39.319432,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:41.855624,MOTOR_Y moved 130 mm,232.8,"-0054.97,-54.9687"
0,2021-12-04 08:22:41.858086,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:44.422441,MOTOR_Y moved -130 mm,102.80000000000001,"+0055.56,+55.5564"
0,2021-12-04 08:22:44.424632,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:46.979150,MOTOR_Y moved 130 mm,232.8,"-0055.58,-55.5797"
0,2021-12-04 08:22:46.981235,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:49.538428,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.99,+53.9914"
0,2021-12-04 08:22:49.539712,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:52.083605,MOTOR_Y moved 130 mm,232.8,"-0055.72,-55.7187"
0,2021-12-04 08:22:52.086145,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:54.638813,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.95,+53.9492"
0,2021-12-04 08:22:54.638813,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:57.176151,MOTOR_Y moved 130 mm,232.8,"-0055.07,-55.0719"
0,2021-12-04 08:22:57.178207,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:22:59.695672,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.31,+54.3124"
0,2021-12-04 08:22:59.695672,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:02.237572,MOTOR_Y moved 130 mm,232.8,"-0054.74,-54.7410"
0,2021-12-04 08:23:02.239591,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:04.799396,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.30,+54.3031"
0,2021-12-04 08:23:04.801467,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:07.323148,MOTOR_Y moved 130 mm,232.8,"-0054.56,-54.5557"
0,2021-12-04 08:23:07.325231,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:09.918199,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.08,+54.0786"
0,2021-12-04 08:23:09.918199,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:12.449267,MOTOR_Y moved 130 mm,232.8,"-0055.37,-55.3736"
0,2021-12-04 08:23:12.452470,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:15.012166,MOTOR_Y moved -130 mm,102.80000000000001,"+0055.12,+55.1164"
0,2021-12-04 08:23:15.014197,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:17.553653,MOTOR_Y moved 130 mm,232.8,"-0055.72,-55.7244"
0,2021-12-04 08:23:17.555745,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:20.120817,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.23,+54.2313"
0,2021-12-04 08:23:20.120817,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:22.654947,MOTOR_Y moved 130 mm,232.8,"-0054.84,-54.8448"
0,2021-12-04 08:23:22.657040,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:25.189587,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.11,+54.1097"
0,2021-12-04 08:23:25.191899,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:27.764137,MOTOR_Y moved 130 mm,232.8,"-0054.98,-54.9796"
0,2021-12-04 08:23:27.764137,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:30.289499,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.30,+54.2951"
0,2021-12-04 08:23:30.291828,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:32.826694,MOTOR_Y moved 130 mm,232.8,"-0055.20,-55.1964"
0,2021-12-04 08:23:32.828721,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:35.430178,MOTOR_Y moved -130 mm,102.80000000000001,"+0054.26,+54.2597"
0,2021-12-04 08:23:35.432240,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:37.960462,MOTOR_Y moved 130 mm,232.8,"-0054.16,-54.1574"
0,2021-12-04 08:23:37.960462,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-04 08:23:40.477413,MOTOR_Y moved -130 mm,102.80000000000001,"+0053.33,+53.3348"
0,2021-12-04 08:23:40.477413,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
