0,2021-12-03 14:25:51.856815,MOTOR_Y move -1mm for 1 cycles with speed50mm/s and accel 5 mm/s2,,
0,2021-12-03 14:26:43.582096,MOTOR_Y moved -1 mm,231.8,"+0085.74,+85.7395"
0,2021-12-03 14:27:37.944039,MOTOR_Y moving Home,232.8,"-0065.17,-65.1726"
0,2021-12-03 14:27:37.944039,MOTOR_Y move -20mm for 1 cycles with speed50mm/s and accel 5 mm/s2,,
0,2021-12-03 14:27:42.228021,MOTOR_Y moved -20 mm,212.8,"-0045.25,-45.2490"
0,2021-12-03 14:27:42.228021,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:27:44.785242,MOTOR_Y moved -130 mm,82.80000000000001,"+0073.58,+73.5764"
0,2021-12-03 14:27:44.797543,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:27:47.333617,MOTOR_Y moved 130 mm,212.8,"-0034.07,-34.0656"
0,2021-12-03 14:27:47.333617,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:27:49.888758,MOTOR_Y moved -130 mm,82.80000000000001,"+0074.99,+74.9949"
0,2021-12-03 14:27:49.888758,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:27:52.429306,MOTOR_Y moved 130 mm,212.8,"-0034.01,-34.0096"
0,2021-12-03 14:27:52.429306,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:27:54.992059,MOTOR_Y moved -130 mm,82.80000000000001,"+0075.13,+75.1335"
0,2021-12-03 14:27:54.992059,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:27:57.542392,MOTOR_Y moved 130 mm,212.8,"-0035.76,-35.7633"
0,2021-12-03 14:27:57.542392,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:28:00.098725,MOTOR_Y moved -130 mm,82.80000000000001,"+0073.86,+73.8590"
0,2021-12-03 14:28:00.098725,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:28:02.625418,MOTOR_Y moved 130 mm,212.8,"-0034.63,-34.6320"
0,2021-12-03 14:28:02.625418,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:28:05.220282,MOTOR_Y moved -130 mm,82.80000000000001,"+0073.54,+73.5442"
0,2021-12-03 14:28:05.220282,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:28:07.785898,MOTOR_Y moved 130 mm,212.8,"-0034.62,-34.6183"
0,2021-12-03 14:28:07.785898,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:28:10.342671,MOTOR_Y moved -130 mm,82.80000000000001,"+0073.61,+73.6086"
0,2021-12-03 14:28:10.342671,MOTOR_Y move 130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
0,2021-12-03 14:28:12.901174,MOTOR_Y moved 130 mm,212.8,"-0035.24,-35.2438"
0,2021-12-03 14:28:12.901174,MOTOR_Y move -130mm for 1 cycles with speed100mm/s and accel 5 mm/s2,,
